,review_id,trip_id,reviewer_id,reviewee_id,rating,comment,reviewed_at
13653,13654,18025,1080,2,3,Nothing to complain about.,2022-04-07 16:01:18
13654,13655,18026,461,1080,2,"Smooth ride, on time.",2023-05-16 06:11:11
13655,13656,18028,1128,1080,5,"Excellent service, will ride again.",2023-09-03 15:39:12
13659,13660,18032,1080,121,4,Very clean car.,2022-02-23 10:45:14
13661,13662,18033,192,1080,2,"Excellent service, will ride again.",2022-03-22 15:34:04
13663,13664,18034,434,1080,4,"Excellent service, will ride again.",2023-01-05 06:22:17
13665,13666,18039,1080,1301,5,Loved the music selection!,2023-03-10 08:12:58
13667,13668,18048,1080,549,5,"Great driver, very professional!",2023-08-11 08:34:02
13668,13669,18050,1080,986,4,"Smooth ride, on time.",2023-07-30 20:30:32
13669,13670,18050,986,1080,3,Very clean car.,2023-07-30 22:30:32
13670,13671,18051,1302,1080,4,Super friendly and helpful.,2022-06-11 07:12:14
13673,13674,18055,1080,2,4,"Perfect trip, no issues.",2022-10-21 18:31:56
13674,13675,18057,834,1080,4,"Excellent service, will ride again.",2024-03-17 00:32:31
13675,13676,18060,1314,65,5,"Great rider, very polite.",2023-08-03 08:22:40
13676,13677,18063,1752,734,3,Super friendly and helpful.,2022-05-06 15:16:47
13677,13678,18064,734,860,3,Average experience.,2023-02-13 14:35:55
13678,13679,18065,734,66,3,Got there safely.,2022-08-17 21:20:53
13680,13681,18069,734,256,3,"OK trip, nothing special.",2023-09-29 04:08:55
13681,13682,18069,256,734,2,"Smooth ride, on time.",2023-09-29 04:38:55
13682,13683,18070,734,543,3,Nothing to complain about.,2023-03-03 00:28:51
13683,13684,18071,734,393,5,Very comfortable ride.,2023-02-19 08:09:46
13685,13686,18072,1331,734,4,"Excellent service, will ride again.",2024-01-08 04:31:49
13689,13690,18080,734,256,3,Decent experience.,2023-09-16 15:28:41
13690,13691,18081,201,734,2,Super friendly and helpful.,2023-01-17 01:21:24
13692,13693,18083,734,782,3,Fine driver.,2023-01-16 19:55:38
13693,13694,18084,55,1287,2,"Smooth ride, on time.",2022-06-08 19:03:47
13695,13696,18086,458,1287,3,"Great driver, very professional!",2024-01-19 23:50:18
13699,13700,18090,1287,258,4,Very courteous driver.,2023-07-21 20:00:09
13700,13701,18090,258,1287,3,Super friendly and helpful.,2023-07-21 22:07:09
13702,13703,18092,1287,1206,4,Loved the music selection!,2022-04-30 05:50:42
13704,13705,18093,65,1287,2,Super friendly and helpful.,2024-01-18 13:27:06
13705,13706,18094,508,1287,2,Super friendly and helpful.,2022-03-05 16:21:00
13706,13707,18095,1287,2,4,"Excellent service, will ride again.",2023-05-18 08:20:53
13709,13710,18102,1287,539,4,"Easy pickup, no problems.",2022-09-10 07:13:01
13710,13711,18103,1752,1287,3,"Great driver, very professional!",2023-02-09 04:33:59
13713,13714,18105,1287,1763,3,Average experience.,2024-03-11 11:28:12
13714,13715,18106,1287,1438,5,"Excellent service, will ride again.",2022-02-17 11:00:51
13715,13716,18106,1438,1287,4,"Smooth ride, on time.",2022-02-17 11:40:51
13719,13720,18113,1287,341,3,"OK trip, nothing special.",2022-02-08 23:00:27
13725,13726,18121,1287,131,3,Decent experience.,2023-02-03 20:03:26
13726,13727,18122,1287,235,4,"5 stars, highly recommend!",2023-08-15 03:13:48
13728,13729,18126,1948,1287,4,"Smooth ride, on time.",2022-12-09 16:21:10
13730,13731,18129,1287,1041,4,Very courteous driver.,2022-08-06 03:05:19
13731,13732,18129,1041,1287,2,Super friendly and helpful.,2022-08-06 02:25:19
13732,13733,18133,1287,1135,4,Super friendly and helpful.,2023-02-25 12:17:59
13737,13738,18137,1287,1605,4,Super friendly and helpful.,2024-01-05 07:48:33
13738,13739,18139,1812,1287,4,Super friendly and helpful.,2023-01-29 20:31:42
13740,13741,18142,1287,192,5,Fast and safe driver.,2023-06-22 08:46:51
13741,13742,18143,1507,1287,3,Very clean car.,2022-09-12 23:04:19
13743,13744,18152,1287,1302,5,"Great driver, very professional!",2022-08-07 10:58:03
13744,13745,18153,1287,1267,2,Had trouble finding the pickup spot.,2022-03-24 23:40:41
13745,13746,18154,1287,433,4,"Excellent service, will ride again.",2023-02-14 18:16:09
13746,13747,18154,433,1287,2,"Smooth ride, on time.",2023-02-14 17:20:09
13747,13748,18155,1287,328,3,Got there safely.,2022-12-23 08:49:50
13748,13749,18156,1287,97,4,Very comfortable ride.,2023-07-08 22:48:24
13749,13750,18156,97,1287,2,"Excellent service, will ride again.",2023-07-08 22:19:24
13750,13751,18159,1214,1356,4,Very comfortable ride.,2023-07-24 23:31:01
13752,13753,18163,1214,62,2,Driver was rude.,2022-06-28 12:45:01
13753,13754,18164,1214,1162,5,Fast and safe driver.,2023-06-27 20:39:45
13755,13756,18166,878,1214,4,Very clean car.,2024-01-01 09:19:52
13756,13757,18167,1214,1221,4,"Smooth ride, on time.",2022-03-30 14:20:28
13760,13761,18170,1214,542,4,Loved the music selection!,2024-05-04 22:09:33
13762,13763,18174,323,1214,4,Very clean car.,2024-02-05 13:34:25
13763,13764,18176,1214,908,3,Average experience.,2023-03-26 11:07:43
13765,13766,18179,1214,131,5,Fast and safe driver.,2022-11-01 13:47:57
13766,13767,18181,1214,510,4,Very clean car.,2022-12-08 00:51:42
13767,13768,18182,1437,1125,4,Super friendly and helpful.,2023-02-18 22:11:56
13768,13769,18185,1125,1413,2,Car smelled bad.,2023-05-09 02:12:31
13769,13770,18186,5,1125,3,"Excellent service, will ride again.",2022-08-03 01:31:01
13771,13772,18188,1651,1125,3,Super friendly and helpful.,2024-06-24 11:58:41
13772,13773,18189,1125,162,3,Trip was okay.,2022-07-04 19:10:43
13773,13774,18194,593,1125,3,Very clean car.,2022-05-06 16:12:43
13776,13777,18198,1309,1125,4,"Great driver, very professional!",2023-11-02 09:23:58
13778,13779,18199,1984,1125,3,"Smooth ride, on time.",2024-03-14 16:57:34
13779,13780,18200,1125,1654,3,Trip was okay.,2023-06-26 17:50:20
13781,13782,18202,1125,192,4,"Easy pickup, no problems.",2022-08-08 05:03:47
13782,13783,18205,1012,187,5,"Great rider, very polite.",2023-01-07 21:34:17
13783,13784,18205,187,1012,4,"Excellent service, will ride again.",2023-01-07 20:39:17
13784,13785,18207,1012,759,3,"OK trip, nothing special.",2022-04-29 13:41:53
13787,13788,18211,1012,202,3,Decent experience.,2022-01-13 17:43:53
13788,13789,18214,1205,1012,4,"Excellent service, will ride again.",2022-02-02 21:24:09
13790,13791,18216,1569,1012,3,"Excellent service, will ride again.",2022-04-01 05:15:39
13791,13792,18217,1012,1479,4,Fast and safe driver.,2022-04-04 05:04:16
13792,13793,18218,1012,1764,2,Took too long.,2023-05-27 05:26:42
13793,13794,18218,1764,1012,3,"Smooth ride, on time.",2023-05-27 04:36:42
13794,13795,18219,1012,742,4,"Excellent service, will ride again.",2022-05-14 22:32:39
13795,13796,18221,1012,1210,4,"Quick and efficient, thanks!",2022-09-27 09:43:39
13796,13797,18225,1012,125,3,"OK trip, nothing special.",2023-02-25 14:14:47
13797,13798,18226,1012,131,5,Fast and safe driver.,2023-09-14 00:58:40
13798,13799,18226,131,1012,4,Very clean car.,2023-09-14 00:53:40
13799,13800,18227,1012,339,4,"Perfect trip, no issues.",2024-05-19 10:59:45
13800,13801,18228,1012,977,2,Took too long.,2024-01-18 10:33:31
13801,13802,18229,1012,1397,3,Fine driver.,2023-03-30 15:18:42
13805,13806,18235,448,1012,3,Very clean car.,2023-07-24 01:09:33
13806,13807,18237,1012,601,2,Not very clean.,2022-10-14 05:29:08
13807,13808,18238,1012,1532,2,Not very clean.,2024-02-23 07:31:41
13809,13810,18239,1012,741,3,Acceptable ride.,2023-01-03 04:48:17
13810,13811,18239,741,1012,4,Super friendly and helpful.,2023-01-03 06:13:17
13812,13813,18241,1833,1497,4,"Easy pickup, no problems.",2022-05-10 15:28:36
13813,13814,18246,182,974,5,"Quick and efficient, thanks!",2023-09-12 01:31:39
13815,13816,18247,182,1526,5,Very clean car.,2022-08-15 05:01:33
13816,13817,18247,1526,182,5,"Excellent service, will ride again.",2022-08-15 05:13:33
13817,13818,18248,1183,182,4,Very clean car.,2023-09-13 05:36:31
13819,13820,18249,139,1315,2,"Smooth ride, on time.",2022-12-05 15:28:06
13820,13821,18250,800,273,4,Very clean car.,2024-06-25 22:01:00
13821,13822,18251,273,1623,4,Car was spotless.,2023-09-15 15:41:26
13822,13823,18251,1623,273,1,Very clean car.,2023-09-15 16:20:26
13824,13825,18254,273,1131,3,Average experience.,2023-07-25 21:39:46
13825,13826,18256,273,1087,4,"Great driver, very professional!",2022-10-21 23:09:53
13826,13827,18256,1087,273,3,"Smooth ride, on time.",2022-10-21 21:44:53
13827,13828,18257,273,664,3,Decent experience.,2023-12-06 21:50:57
13829,13830,18258,273,1035,3,"OK trip, nothing special.",2023-05-14 23:14:02
13830,13831,18258,1035,273,3,Very clean car.,2023-05-15 00:47:02
13832,13833,18259,1983,273,3,"Excellent service, will ride again.",2022-11-21 21:28:00
13834,13835,18262,273,959,5,"Great driver, very professional!",2023-04-09 08:20:20
13835,13836,18263,273,1894,4,"Great driver, very professional!",2023-09-14 20:33:33
13836,13837,18265,273,601,4,"Great driver, very professional!",2024-04-30 19:01:20
13842,13843,18274,271,273,3,"Great driver, very professional!",2022-11-10 16:19:33
13846,13847,18280,1628,1410,4,Very clean car.,2024-02-13 04:22:57
13847,13848,18283,1301,1628,4,Super friendly and helpful.,2023-01-31 07:34:50
13848,13849,18284,1796,1026,4,Very comfortable ride.,2023-07-11 12:13:12
13851,13852,18286,32,1001,5,"Quick and efficient, thanks!",2023-06-02 18:09:33
13853,13854,18288,778,32,3,Very clean car.,2022-10-22 11:39:28
13856,13857,18299,32,1993,3,Decent experience.,2022-12-21 06:38:48
13857,13858,18299,1993,32,4,"Great driver, very professional!",2022-12-21 06:24:48
13862,13863,18306,1996,842,4,"Quick and efficient, thanks!",2022-03-01 05:27:37
13863,13864,18308,1996,389,3,Decent experience.,2024-01-26 15:59:57
13865,13866,18309,256,1996,3,"Smooth ride, on time.",2024-04-21 04:49:47
13866,13867,18312,1996,932,5,Super friendly and helpful.,2022-11-23 15:21:54
13868,13869,18316,1996,327,4,"Easy pickup, no problems.",2022-07-30 00:47:57
13869,13870,18316,327,1996,3,Very clean car.,2022-07-30 02:53:57
13871,13872,18317,891,1996,2,Super friendly and helpful.,2022-03-30 07:05:01
13872,13873,18324,847,467,4,Fast and safe driver.,2022-05-16 17:38:01
13873,13874,18325,847,66,4,"Great driver, very professional!",2022-05-03 08:05:59
13874,13875,18325,66,847,3,"Excellent service, will ride again.",2022-05-03 09:31:59
13876,13877,18328,847,62,2,Not very clean.,2022-03-09 17:32:01
13878,13879,18333,847,1841,2,Driver was rude.,2023-11-13 20:43:35
13879,13880,18334,847,585,4,"Easy pickup, no problems.",2023-09-18 20:10:00
13881,13882,18335,1651,847,3,"Excellent service, will ride again.",2022-09-27 08:28:43
13882,13883,18336,847,229,4,Very clean car.,2022-07-02 14:37:48
13883,13884,18337,164,847,3,"Smooth ride, on time.",2023-05-19 18:10:33
13884,13885,18338,847,1497,4,Car was spotless.,2022-12-16 10:12:15
13885,13886,18342,847,66,4,Car was spotless.,2022-04-14 17:29:30
13888,13889,18347,645,598,3,"Smooth ride, on time.",2023-03-27 16:39:06
13889,13890,18349,1602,1479,4,"Quick and efficient, thanks!",2022-05-08 23:03:24
13890,13891,18349,1479,1602,5,Very clean car.,2022-05-08 22:32:24
13892,13893,18354,1141,377,2,Super friendly and helpful.,2022-12-31 16:16:38
13893,13894,18355,377,52,3,Decent experience.,2024-01-11 03:25:41
13894,13895,18355,52,377,4,"Smooth ride, on time.",2024-01-11 04:29:41
13896,13897,18358,1282,1623,5,Very courteous driver.,2023-11-14 13:06:26
13899,13900,18362,1555,1282,4,Super friendly and helpful.,2022-06-18 13:49:54
13901,13902,18365,1282,1355,4,"Easy pickup, no problems.",2022-10-05 00:20:56
13904,13905,18369,1282,31,3,"OK trip, nothing special.",2024-03-14 23:22:03
13907,13908,18374,1282,765,3,Decent experience.,2022-09-02 02:40:57
13908,13909,18374,765,1282,4,"Smooth ride, on time.",2022-09-02 02:25:57
13910,13911,18377,1282,258,4,"Great driver, very professional!",2024-01-10 20:55:20
13911,13912,18377,258,1282,3,"Smooth ride, on time.",2024-01-10 21:28:20
13912,13913,18379,1282,1700,3,"OK trip, nothing special.",2024-06-13 23:38:08
13913,13914,18379,1700,1282,3,"Excellent service, will ride again.",2024-06-14 00:43:08
13915,13916,18380,1693,1282,3,"Excellent service, will ride again.",2024-06-24 10:44:38
13916,13917,18381,664,1282,4,Super friendly and helpful.,2024-01-30 02:15:12
13918,13919,18383,1282,1111,1,Had trouble finding the pickup spot.,2022-12-09 19:27:07
13919,13920,18383,1111,1282,3,"Excellent service, will ride again.",2022-12-09 20:38:07
13920,13921,18384,1282,97,4,Car was spotless.,2022-03-22 13:11:46
13924,13925,18391,1282,1302,5,Very clean car.,2024-06-12 10:54:29
13926,13927,18393,1060,1282,3,Very clean car.,2022-04-17 06:22:26
13927,13928,18394,1564,1282,2,"Excellent service, will ride again.",2023-04-18 08:40:24
13929,13930,18398,1482,1282,2,"Great driver, very professional!",2023-12-12 02:57:56
13930,13931,18399,1282,883,5,Very comfortable ride.,2024-03-23 01:22:44
13931,13932,18400,1282,860,3,Got there safely.,2024-03-04 19:55:45
13932,13933,18401,1651,1282,4,Super friendly and helpful.,2022-12-06 15:11:28
13934,13935,18403,1282,542,5,Very comfortable ride.,2023-05-12 21:10:00
13936,13937,18405,1965,1282,2,"Great driver, very professional!",2023-09-12 08:13:58
13940,13941,18411,1410,1282,3,"Smooth ride, on time.",2022-11-25 00:49:06
13942,13943,18413,1393,593,5,Very courteous driver.,2022-11-30 21:18:18
13943,13944,18415,1651,1393,3,Super friendly and helpful.,2023-01-16 17:25:25
13944,13945,18416,1393,825,3,Fine driver.,2024-05-06 01:44:58
13947,13948,18422,1393,1170,5,"Great driver, very professional!",2022-07-11 16:11:14
13949,13950,18425,1393,1087,4,"Excellent service, will ride again.",2023-06-01 18:17:13
13951,13952,18428,1393,1227,5,Very clean car.,2022-07-21 11:52:35
13952,13953,18428,1227,1393,3,"Smooth ride, on time.",2022-07-21 13:34:35
13954,13955,18432,1393,665,3,Average experience.,2022-04-14 02:46:36
13958,13959,18434,1081,1393,3,"Excellent service, will ride again.",2022-04-14 07:46:22
13959,13960,18435,1393,1206,5,"5 stars, highly recommend!",2023-04-19 16:55:19
13960,13961,18436,1843,1087,4,"Quick and efficient, thanks!",2023-10-14 04:56:30
13962,13963,18437,1843,1948,5,"Great rider, very polite.",2022-08-19 08:42:53
13964,13965,18438,1843,139,5,Very comfortable ride.,2024-02-14 01:54:30
13965,13966,18439,1843,498,4,"Perfect trip, no issues.",2024-06-07 07:39:46
13967,13968,18441,1843,553,5,Car was spotless.,2023-04-28 06:25:53
13968,13969,18443,271,1843,4,"Great driver, very professional!",2024-06-20 12:28:57
13969,13970,18444,1843,986,3,Nothing to complain about.,2023-11-10 03:30:11
13970,13971,18445,1843,932,4,"Easy pickup, no problems.",2022-01-11 20:09:10
13972,13973,18447,1843,1894,3,"OK trip, nothing special.",2022-05-28 10:01:42
13973,13974,18448,1790,1843,3,Super friendly and helpful.,2022-05-26 08:00:39
13974,13975,18450,1843,506,4,"Great rider, very polite.",2024-03-16 11:30:17
13976,13977,18456,832,194,4,"Easy pickup, no problems.",2022-07-21 23:23:44
13977,13978,18456,194,832,4,"Great driver, very professional!",2022-07-21 22:16:44
13979,13980,18462,832,969,3,Fine driver.,2023-07-04 00:11:25
13980,13981,18464,599,765,4,Super friendly and helpful.,2023-04-17 00:41:01
13982,13983,18466,1563,201,4,Super friendly and helpful.,2022-05-03 00:46:59
13986,13987,18471,987,1700,5,"Easy pickup, no problems.",2023-04-02 10:33:15
13987,13988,18472,987,192,3,Acceptable ride.,2024-04-09 15:27:12
13988,13989,18473,82,1403,3,Trip was okay.,2023-11-07 08:11:56
13989,13990,18474,513,1795,4,Fast and safe driver.,2024-06-06 01:22:18
13990,13991,18475,14,513,2,Very clean car.,2024-06-26 16:07:35
13991,13992,18476,868,513,3,"Great driver, very professional!",2024-02-07 18:36:38
13996,13997,18481,52,843,4,"Smooth ride, on time.",2023-09-24 14:01:05
13997,13998,18482,843,65,4,Very courteous driver.,2024-05-01 05:20:34
13998,13999,18483,660,450,2,Rough driving.,2023-04-26 22:21:17
13999,14000,18488,1741,105,1,Super friendly and helpful.,2023-02-11 04:39:07
14000,14001,18490,105,1995,3,Decent experience.,2023-12-08 02:57:05
14001,14002,18490,1995,105,3,Very clean car.,2023-12-08 03:21:05
14002,14003,18492,640,389,4,Loved the music selection!,2023-02-13 14:40:12
14003,14004,18497,1556,1495,3,Average experience.,2022-05-13 14:25:27
14004,14005,18497,1495,1556,2,Very clean car.,2022-05-13 14:29:27
14006,14007,18500,1556,187,5,"Quick and efficient, thanks!",2024-06-08 10:47:57
14008,14009,18501,1830,1556,4,"Excellent service, will ride again.",2023-03-13 09:15:14
14009,14010,18502,1556,1991,3,Acceptable ride.,2023-12-20 06:01:09
14011,14012,18506,1556,1060,4,Very comfortable ride.,2023-02-12 11:19:27
14015,14016,18514,759,1388,3,"Smooth ride, on time.",2022-06-15 16:08:05
14017,14018,18518,1388,1227,4,Car was spotless.,2023-09-03 08:09:30
14018,14019,18519,1388,601,3,Trip was okay.,2022-08-17 11:26:34
14019,14020,18521,1388,1183,5,"Great rider, very polite.",2023-06-25 09:58:33
14021,14022,18522,986,1388,3,"Smooth ride, on time.",2022-09-25 01:50:31
14029,14030,18529,506,1388,3,"Excellent service, will ride again.",2022-05-12 06:46:36
14032,14033,18533,1388,434,5,"Smooth ride, on time.",2024-05-24 00:10:58
14033,14034,18533,434,1388,3,"Smooth ride, on time.",2024-05-24 01:57:58
14034,14035,18535,1388,508,5,Fast and safe driver.,2022-05-14 18:52:15
14036,14037,18537,1388,502,4,Very comfortable ride.,2022-02-12 17:02:03
14039,14040,18540,1210,1388,4,"Great driver, very professional!",2022-02-13 19:32:36
14040,14041,18541,1388,1781,3,"OK trip, nothing special.",2022-11-22 15:43:18
14042,14043,18542,1699,1388,4,Very clean car.,2024-05-28 18:54:31
14043,14044,18546,1388,224,4,"Perfect trip, no issues.",2023-04-30 12:46:27
14045,14046,18548,1388,867,3,Decent experience.,2022-11-25 07:50:34
14046,14047,18549,1388,192,3,Got there safely.,2023-05-12 22:35:09
14047,14048,18549,192,1388,4,Very clean car.,2023-05-13 00:16:09
14049,14050,18555,986,1388,4,"Great driver, very professional!",2023-01-05 08:14:49
14050,14051,18556,1388,1403,3,Nothing to complain about.,2023-12-11 10:54:05
14051,14052,18556,1403,1388,4,"Excellent service, will ride again.",2023-12-11 11:39:05
14054,14055,18561,201,1388,3,"Smooth ride, on time.",2023-03-26 20:29:36
14057,14058,18568,1388,258,5,Very clean car.,2023-08-07 00:49:40
14058,14059,18570,1388,328,4,"Great rider, very polite.",2022-02-23 05:48:00
14059,14060,18570,328,1388,3,"Great driver, very professional!",2022-02-23 04:32:00
14061,14062,18571,1350,1388,5,"Great driver, very professional!",2024-04-24 21:50:32
14062,14063,18572,1288,1388,4,Very clean car.,2023-11-21 05:10:06
14063,14064,18573,1388,1699,2,Driver was late.,2024-05-07 02:52:49
14065,14066,18574,1509,1388,3,Super friendly and helpful.,2024-06-10 18:46:25
14067,14068,18575,996,1388,3,"Great driver, very professional!",2024-05-21 23:55:20
14070,14071,18580,1388,1227,4,Very clean car.,2022-10-28 12:32:53
14072,14073,18582,1781,1388,3,"Smooth ride, on time.",2022-10-29 17:54:02
14074,14075,18584,1293,1388,3,"Great driver, very professional!",2023-05-09 03:10:15
